RetentionTime	Intensity
19.357865	207174928
19.384875	285444832
19.4110733333333	257542704
19.43676	186773232
19.4627633333333	101345568
19.4884516666667	74893608
19.5142433333333	63359120
19.5406883333333	57133468
19.566575	55395444
19.5921	76898856
19.6178666666667	86338584
19.6440916666667	74919520
19.6702666666667	64971104
19.6954516666667	41189256
19.721965	47025596
19.7482716666667	131334448
19.774035	211309616
19.7999166666667	253216064
19.8254933333333	228658240
19.8510766666667	193384112
19.8764383333333	110304240
19.90246	58652152
19.929285	60486972
19.9552866666667	96980744
19.98175	130056200
20.0069766666667	112111776
20.032675	84571088
20.0588166666667	45578028
20.0849616666667	74542184
20.11047	68247272
20.1366866666667	84045760
20.1627516666667	77311704
20.1892266666667	57131080
20.2150316666667	39055440
20.2412933333333	100167136
20.266865	144692432
20.2928216666667	126794808
20.3188583333333	80379984
20.3452833333333	37980260
20.370665	380677920
20.3956116666667	666018048
20.421355	654670400
20.4474116666667	692817792
20.4737166666667	690508160
20.4997716666667	614546112
20.526405	528551904
20.553315	418426528
20.5798266666667	302925536
20.6053666666667	186861984
20.6307933333333	99034392
20.6570766666667	67890504
20.6832433333333	113910912
20.7098816666667	131753856
20.736965	149806160
20.7627916666667	124499856
20.7898683333333	83188512
20.8152983333333	136031744
20.8411633333333	148027200
20.8670616666667	99305568
20.893165	106320552
20.9198	112019280
20.9450666666667	321593600
20.9703166666667	689114048
20.9958983333333	708167040
21.02162	674696640
21.0482216666667	569161664
21.0750066666667	503755168
21.100865	333351168
21.1273133333333	253222720
21.15301	150905616
21.179925	126529232
21.2062316666667	109525032
21.23316	73126896
21.259605	71738648
21.2849266666667	72369696
21.3107766666667	85535480
21.3372116666667	55635448
21.3629383333333	70979008
21.3895183333333	61312012
21.4156033333333	41217960
21.4422983333333	91049784
21.4680766666667	124233024
21.4938383333333	230580640
21.5192666666667	234962688
21.5451016666667	241519280
21.5713216666667	155499440
21.5991433333333	125531384
21.6256833333333	77284520
21.6512666666667	92926984
21.677485	99220080
21.703585	82142960
21.730875	74946432
21.7560283333333	64493748
21.78311	84773824
21.8087733333333	67704648
21.8346266666667	43297324
21.859315	58614420
21.8852083333333	67438896
21.9119366666667	94938352
21.938355	75652136
21.9651216666667	132655360
21.9908266666667	193945456
22.01746	193594000
22.0430833333333	173194128
22.069085	422846400
22.0952433333333	457089184
22.1216666666667	366691456
22.148165	263670192
22.1745866666667	161613072
22.20113	152485696
22.2281883333333	106031488
22.2546166666667	62779216
22.281485	44798076
22.3075916666667	38431580
22.3342766666667	55831004
22.359525	53294248
22.3856583333333	50301116
22.4117133333333	88833272
22.4375066666667	87779912
22.4637866666667	54432460
22.4889383333333	34517332
22.515695	46311896
22.5419616666667	39509532
22.5688	54574412
22.59506	50006932
22.6225083333333	34194876
22.6486983333333	47039268
22.674835	83875352
22.700695	66209372
22.7260733333333	124097856
22.7507616666667	192470064
22.7772983333333	201842416
22.8023566666667	136246336
22.828825	81991448
22.855285	86096104
22.8819216666667	128141336
22.9085733333333	129842696
22.9353666666667	113404368
22.9624383333333	113577008
22.988985	122346312
23.01484	93634848
23.0405783333333	71909432
23.067215	99764136
23.094025	290737056
23.12019	229842528
23.1465266666667	161049888
23.1728033333333	119444536
23.2000716666667	88784136
23.2261333333333	49302992
23.2528483333333	57400968
23.279335	80106728
23.3065566666667	88829496
23.333415	73661912
23.3600916666667	67992840
23.3869283333333	102977208
23.4141033333333	101283824
23.4409766666667	61130192
23.467825	38237280
23.4943783333333	40290720
23.5203433333333	54752724
23.5465233333333	70347864
23.5728733333333	72777120
23.5996833333333	68639464
23.6261883333333	127069264
23.6515916666667	145264752
23.6782866666667	104760024
23.7050333333333	59914676
23.7311333333333	57772628
23.7577483333333	59091508
23.784205	103928088
23.8104766666667	149070352
23.83738	139885824
23.8637783333333	83352448
23.890965	72015712
23.91799	114616336
23.9440383333333	149838496
23.970385	139884016
23.9965883333333	97350568
24.0231066666667	59173156
24.0497783333333	44410324
24.0759133333333	51719712
24.103335	42684036
24.1292433333333	59033524
24.156175	59272864
24.182965	66844792
24.2107266666667	206864528
24.2371133333333	325697312
24.2645633333333	248215376
24.2914116666667	195935040
24.317425	161693088
24.3440283333333	129217824
24.3707483333333	72886088
24.3967983333333	42153824
24.42353	30308420
24.4497416666667	29866248
24.4763383333333	35134920
24.5022583333333	73268920
24.5289883333333	80084992
24.55485	44315364
24.5810983333333	290670976
24.6074733333333	535679936
24.63355	539457344
24.6597616666667	406290432
24.68685	332698208
24.7140066666667	235413408
24.7400316666667	144312672
24.76783	146557792
24.79466	144708352
24.820715	107756000
24.84765	62264360
24.8742983333333	48989956
24.9014933333333	102824504
24.9288483333333	141989104
24.9553416666667	127076784
24.98263	71300912
25.0102683333333	128650392
25.0379683333333	193291856
25.06438	125977208
25.0916333333333	116767056
25.1184783333333	102131136
25.1460366666667	69071928
25.1729316666667	48789160
25.20009	48568060
25.2267466666667	56513532
25.2541683333333	51413668
25.2814133333333	75333480
25.3077	71504856
25.334955	96355464
25.3617766666667	95288336
25.3887516666667	93571288
25.4155766666667	60402984
25.4424116666667	54927636
25.4687166666667	39689576
25.49462	41297832
25.521455	57397488
25.548055	95510928
25.5756783333333	151216016
25.6028983333333	160565328
25.63018	120416288
25.65713	91108384
25.6845433333333	62609704
25.71161	63251460
25.7393783333333	77565720
25.766115	130870152
25.793105	143246672
25.820175	112939368
25.8465033333333	70285192
25.873595	115967656
25.90076	86386624
25.9281216666667	36475832
25.9549016666667	49833012
25.9816283333333	32882192
26.0084816666667	20247658
26.0351733333333	34786088
26.062605	51884656
26.089665	41719628
26.11672	32669356
26.143515	45492180
26.1703483333333	105770176
26.19732	198723616
26.22345	174340864
26.2504616666667	113048072
26.2774716666667	102022632
26.30475	125219104
26.3323083333333	145324160
26.3597916666667	108385584
26.3870283333333	57260524
26.4139983333333	70813512
26.440925	64830444
26.4680066666667	60656832
26.494515	46242140
26.5212483333333	51528420
26.5475	42309692
26.574655	42840324
26.6019816666667	33081162
26.62829	68515352
26.6554283333333	88252232
26.6825316666667	81228880
26.7095333333333	40721840
26.7361416666667	77145088
26.7627983333333	85347336
26.789495	60909768
26.816555	41199224
26.8436566666667	59834680
26.8705966666667	59326708
26.8969683333333	106233240
26.9236016666667	137802608
26.9513466666667	111595008
26.9780266666667	77169664
27.0046033333333	82403192
27.0322866666667	85053864
27.0600866666667	120274352
27.0879616666667	131157896
27.115615	111977376
27.1432566666667	70009840
27.1703666666667	56805472
27.1971466666667	31608412
27.2242183333333	44075892
27.2507616666667	44848520
27.27717	60549756
27.303825	61797892
27.3313	33306648
27.358085	22205646
27.38543	31141744
27.4125866666667	30070884
27.4404016666667	39180060
27.4672533333333	44018648
27.49435	65643488
27.5214166666667	106124368
27.5496183333333	77028168
27.576295	63760624
27.6032866666667	71557584
27.629965	52982296
27.656515	36946848
27.6841233333333	33756196
27.712155	27466822
27.7392983333333	32522534
27.7663783333333	26847524
27.793405	43272256
27.8209483333333	88161312
27.84751	89285064
27.874455	87508744
27.9018483333333	43681328
27.928745	14877912
27.9554083333333	26123046
27.9822733333333	31086704
28.00912	29624308
28.0358716666667	54108208
28.0625366666667	58752684
28.0892916666667	35144272
28.116775	14156730
28.1444216666667	14092644
28.171695	33592444
28.1990466666667	30975258
28.225925	35532100
28.2532316666667	29512382
28.28052	29066046
28.3071883333333	19956134
28.3347216666667	35394660
28.3615216666667	27668150
28.38832	23555338
28.4151066666667	28068084
28.44257	58898144
28.4702866666667	95447160
28.4973566666667	75101664
28.5237216666667	36955232
28.5511916666667	13351978
28.578745	8677361
28.6057183333333	12923713
28.63288	19253468
28.6599833333333	24469404
28.6872766666667	40411572
28.7140033333333	33348942
28.7417266666667	23443032
28.76905	18466116
28.7965816666667	28072638
28.8240616666667	33040724
28.8510883333333	47421324
28.878605	51080560
28.9046566666667	46221640
28.9318733333333	32593018
28.9591933333333	46100136
28.986185	118101688
29.0139283333333	307960544
29.0416983333333	431181216
29.06898	369877600
29.0963866666667	305767328
29.12432	243936304
29.15208	295891424
29.17888	253353424
29.2059616666667	253219264
29.232895	156858480
29.2601366666667	88761592
29.2876933333333	64659976
29.3149516666667	25002672
29.3422366666667	18995588
29.3698366666667	36621572
29.3966016666667	23495008
29.4236933333333	21448762
29.45144	16469621
29.479005	30534622
29.5061816666667	32977040
29.5343	42347288
29.5619833333333	51225488
29.5893583333333	30871622
29.6167683333333	38302564
29.644635	20875980
29.67251	29020654
29.7005166666667	59897588
29.7282816666667	47075024
29.7551016666667	6450077
29.7821133333333	1947756.25
29.810295	1220563.5
29.8408966666667	550175.0625
29.8805983333333	295591.125
29.9204283333333	747450.6875
29.962655	1115945.375
